InvoiceDate,Segment,Country,ReturnInvoiceCount,ReturnCustomers,ReturnedQuantity,ReturnedSales
2011-10-02 15:26:00,VIP,United Kingdom,1,1,-5.0,-10.95
2011-10-03 09:57:00,VIP,United Kingdom,1,1,-1.0,-361.59
2011-10-03 10:37:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-10-03 12:14:00,VIP,Switzerland,1,1,-5.0,-16.75
2011-10-03 12:19:00,VIP,United Kingdom,1,1,-4.0,-34.9
2011-10-03 15:41:00,VIP,Spain,1,1,-1.0,-9.95
2011-10-03 16:49:00,VIP,United Kingdom,1,1,-200.0,-1416.0
2011-10-03 16:53:00,VIP,United Kingdom,1,1,-3.0,-305.0
2011-10-03 17:18:00,VIP,United Kingdom,1,1,-6.0,-5.1
2011-10-04 09:48:00,,United Kingdom,1,1,-71.0,-134.96
2011-10-04 10:37:00,Active,United Kingdom,1,1,-2.0,-16.5
2011-10-04 10:38:00,Active,Spain,1,1,-16.0,-20.0
2011-10-04 11:22:00,VIP,United Kingdom,1,1,-4.0,-39.8
2011-10-04 12:47:00,VIP,Germany,1,1,-3.0,-7.050000000000001
2011-10-04 13:15:00,Loyal,Cyprus,1,1,-33.0,-196.35
2011-10-04 13:15:00,Loyal,Switzerland,1,1,-33.0,-196.35
2011-10-04 13:43:00,,Hong Kong,1,1,-1.0,-10.95
2011-10-04 14:48:00,Loyal,United Kingdom,1,1,-5.0,-9.55
2011-10-04 14:51:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-10-04 17:22:00,VIP,United Kingdom,1,1,-1.0,-7.5
2011-10-04 17:31:00,New & Growing,United Kingdom,1,1,-1.0,-2.95
2011-10-04 17:32:00,VIP,United Kingdom,1,1,-10.0,-16.5
2011-10-04 17:44:00,VIP,United Kingdom,1,1,-1200.0,-84.00000000000001
2011-10-04 17:48:00,Loyal,United Kingdom,1,1,-4.0,-7.9
2011-10-04 17:51:00,VIP,United Kingdom,1,1,-5.0,-5.85
2011-10-05 12:14:00,VIP,United Kingdom,1,1,-74.0,-145.95
2011-10-05 12:31:00,VIP,United Kingdom,1,1,-1.0,-7.5
2011-10-05 12:58:00,VIP,United Kingdom,1,1,-88.0,-139.13000000000002
2011-10-05 13:29:00,VIP,United Kingdom,1,1,-4.0,-5.64
2011-10-05 14:33:00,VIP,United Kingdom,1,1,-10.0,-50.980000000000004
2011-10-06 09:57:00,VIP,Germany,1,1,-3.0,-29.9
2011-10-06 10:57:00,VIP,United Kingdom,1,1,-1600.0,-2924.0000000000005
2011-10-06 11:40:00,Loyal,United Kingdom,1,1,-1.0,-7.95
2011-10-06 12:37:00,VIP,United Kingdom,1,1,-2.0,-32.81
2011-10-06 14:02:00,VIP,United Kingdom,1,1,-6.0,-21.57
2011-10-06 15:46:00,Loyal,United Kingdom,1,1,-19.0,-65.08999999999999
2011-10-06 16:20:00,Loyal,United Kingdom,1,1,-1.0,-7.9
2011-10-06 16:41:00,VIP,United Kingdom,1,1,-2.0,-5.9
2011-10-06 16:43:00,VIP,United Kingdom,1,1,-2.0,-12.75
2011-10-06 16:47:00,Loyal,United Kingdom,1,1,-10.0,-45.74000000000001
2011-10-06 16:50:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-10-06 17:00:00,VIP,United Kingdom,1,1,-8.0,-10.0
2011-10-06 17:38:00,Loyal,United Kingdom,1,1,-1.0,-3.75
2011-10-06 17:55:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-10-06 17:57:00,Loyal,United Kingdom,1,1,-1.0,-4.95
2011-10-06 18:00:00,VIP,United Kingdom,1,1,-4.0,-7.16
2011-10-06 18:06:00,New & Growing,United Kingdom,1,1,-2.0,-15.0
2011-10-06 18:08:00,VIP,United Kingdom,1,1,-2.0,-13.5
2011-10-06 18:12:00,Loyal,United Kingdom,1,1,-9.0,-30.23
2011-10-06 18:14:00,Loyal,United Kingdom,1,1,-3.0,-11.15
2011-10-06 18:16:00,New & Growing,United Kingdom,1,1,-4.0,-34.0
2011-10-06 18:27:00,VIP,Italy,1,1,-9.0,-48.35
2011-10-06 18:28:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-10-06 18:29:00,Loyal,United Kingdom,1,1,-20.0,-8.4
2011-10-06 18:30:00,Active,United Kingdom,1,1,-2.0,-4.16
2011-10-06 18:31:00,VIP,United Kingdom,1,1,-4.0,-5.0
2011-10-06 18:34:00,,United Kingdom,1,1,-2.0,-6.2
2011-10-06 18:35:00,VIP,United Kingdom,1,1,-4.0,-17.4
2011-10-06 18:36:00,VIP,United Kingdom,1,1,-6.0,-17.700000000000003
2011-10-06 18:37:00,Loyal,United Kingdom,1,1,-3.0,-8.850000000000001
2011-10-06 18:38:00,VIP,United Kingdom,1,1,-8.0,-10.0
2011-10-06 18:39:00,VIP,United Kingdom,1,1,-13.0,-12.969999999999999
2011-10-06 18:40:00,VIP,United Kingdom,1,1,-2.0,-5.83
2011-10-06 18:44:00,VIP,United Kingdom,1,1,-3.0,-12.75
2011-10-06 18:45:00,Loyal,United Kingdom,1,1,-4.0,-34.0
2011-10-06 18:46:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-10-06 18:51:00,At Risk,United Kingdom,1,1,-3.0,-11.45
2011-10-06 18:54:00,Loyal,United Kingdom,1,1,-16.0,-23.130000000000003
2011-10-06 18:56:00,Loyal,United Kingdom,1,1,-1.0,-4.15
2011-10-06 18:57:00,Loyal,United Kingdom,1,1,-3.0,-12.450000000000001
2011-10-06 19:20:00,VIP,United Kingdom,1,1,-7.0,-12.809999999999999
2011-10-06 19:21:00,VIP,United Kingdom,1,1,-1.0,-12.5
2011-10-06 19:23:00,New & Growing,Germany,1,1,-3.0,-8.850000000000001
2011-10-06 19:24:00,VIP,United Kingdom,1,1,-2.0,-4.16
2011-10-06 19:25:00,New & Growing,United Kingdom,1,1,-6.0,-63.75
2011-10-06 19:26:00,Active,United Kingdom,1,1,-4.0,-5.799999999999999
2011-10-06 19:27:00,VIP,United Kingdom,1,1,-12.0,-25.200000000000003
2011-10-06 19:29:00,VIP,United Kingdom,1,1,-3.0,-17.85
2011-10-06 19:31:00,VIP,United Kingdom,1,1,-4.0,-14.35
2011-10-06 19:36:00,Loyal,France,1,1,-4.0,-11.8
2011-10-06 19:39:00,VIP,United Kingdom,1,1,-1.0,-218.72
2011-10-06 19:50:00,VIP,United Kingdom,1,1,-1.0,-7.95
2011-10-06 19:51:00,VIP,United Kingdom,1,1,-325.0,-765.1500000000001
2011-10-06 19:52:00,Loyal,United Kingdom,1,1,-3.0,-52.45
2011-10-06 19:54:00,Active,United Kingdom,1,1,-184.0,-77.84
2011-10-06 19:57:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-10-06 20:08:00,VIP,United Kingdom,1,1,-478.0,-1145.83
2011-10-06 20:11:00,Loyal,United Kingdom,1,1,-24.0,-99.60000000000001
2011-10-06 20:15:00,Active,United Kingdom,1,1,-42.0,-60.89999999999999
2011-10-06 20:18:00,VIP,United Kingdom,1,1,-48.0,-79.19999999999999
2011-10-06 20:28:00,Loyal,United Kingdom,1,1,-4.0,-15.0
2011-10-06 20:33:00,VIP,United Kingdom,1,1,-160.0,-477.71999999999997
2011-10-06 20:36:00,,United Kingdom,1,1,-510.0,-788.3800000000001
2011-10-06 20:38:00,New & Growing,United Kingdom,1,1,-51.0,-76.71
2011-10-07 09:21:00,VIP,United Kingdom,1,1,-2.0,-6.2
2011-10-07 09:22:00,VIP,United Kingdom,1,1,-1.0,-3.95
2011-10-07 09:24:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-10-07 09:53:00,Active,United Kingdom,1,1,-8.0,-57.459999999999994
2011-10-07 10:29:00,,United Kingdom,1,1,-1.0,-5942.57
2011-10-07 11:09:00,VIP,United Kingdom,1,1,-2.0,-3.3
2011-10-07 12:11:00,VIP,United Kingdom,1,1,-69.0,-108.64999999999999
2011-10-07 12:58:00,VIP,United Kingdom,1,1,-21.0,-48.61
2011-10-07 15:36:00,Loyal,United Kingdom,1,1,-13.0,-25.479999999999997
2011-10-07 15:52:00,VIP,United Kingdom,1,1,-7.0,-14.25
2011-10-07 16:49:00,VIP,United Kingdom,1,1,-20.0,-35.81
2011-10-09 10:20:00,VIP,United Kingdom,1,1,-20.0,-25.0
2011-10-09 12:56:00,VIP,United Kingdom,1,1,-261.0,-577.16
2011-10-10 10:52:00,VIP,United Kingdom,1,1,-39.0,-113.54999999999998
2011-10-10 11:03:00,VIP,United Kingdom,1,1,-3.0,-14.850000000000001
2011-10-10 11:05:00,VIP,United Kingdom,1,1,-24.0,-169.92000000000002
2011-10-10 11:06:00,VIP,United Kingdom,1,1,-3.0,-24.0
2011-10-10 11:20:00,VIP,Germany,1,1,-5.0,-9.600000000000001
2011-10-10 11:54:00,Loyal,United Kingdom,1,1,-238.0,-559.52
2011-10-10 11:56:00,VIP,France,1,1,-10.0,-16.5
2011-10-10 12:04:00,Active,United Kingdom,1,1,-1.0,-682.05
2011-10-10 12:18:00,VIP,United Kingdom,1,1,-1.0,-0.39
2011-10-10 12:52:00,VIP,United Kingdom,1,1,-2.0,-11.6
2011-10-10 14:50:00,VIP,United Kingdom,1,1,-4.0,-15.5
2011-10-10 15:00:00,Loyal,United Kingdom,1,1,-6.0,-5.1
2011-10-10 15:19:00,,United Kingdom,1,1,-1.0,-821.9
2011-10-10 15:21:00,,United Kingdom,1,1,-1.0,-472.77
2011-10-10 15:38:00,,United Kingdom,1,1,-2.0,-103.06
2011-10-10 15:42:00,Loyal,United Kingdom,1,1,-1.0,-9.95
2011-10-10 15:59:00,,United Kingdom,1,1,-1.0,-49.65
2011-10-10 16:01:00,,United Kingdom,1,1,-1.0,-47.98
2011-10-10 16:32:00,,United Kingdom,1,1,-1.0,-238.78
2011-10-10 16:37:00,VIP,United Kingdom,1,1,-3.0,-11.25
2011-10-10 16:54:00,Loyal,United Kingdom,1,1,-1.0,-1.25
2011-10-10 16:55:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-10-10 16:55:00,Active,United Kingdom,1,1,-5.0,-39.349999999999994
2011-10-10 17:00:00,VIP,United Kingdom,1,1,-10.0,-16.5
2011-10-10 17:01:00,VIP,United Kingdom,1,1,-2.0,-7.5
2011-10-10 17:08:00,VIP,EIRE,1,1,-18.0,-40.50000000000001
2011-10-10 17:11:00,VIP,United Kingdom,1,1,-42.0,-53.10000000000001
2011-10-10 17:12:00,VIP,United Kingdom,1,1,-1.0,-411.92
2011-10-10 17:16:00,Active,United Kingdom,1,1,-4.0,-15.299999999999999
2011-10-11 10:14:00,Loyal,United Kingdom,1,1,-12.0,-23.4
2011-10-11 10:39:00,Active,France,1,1,-13.0,-36.85000000000001
2011-10-11 11:01:00,VIP,United Kingdom,2,2,-1165.0,-2080.15
2011-10-11 11:10:00,VIP,United Kingdom,1,1,-4896.0,-9466.56
2011-10-11 11:25:00,Active,United Kingdom,1,1,-18.0,-5.22
2011-10-11 13:09:00,VIP,United Kingdom,1,1,-100.0,-179.0
2011-10-11 13:55:00,,United Kingdom,1,1,-2.0,-73.24
2011-10-11 14:03:00,VIP,United Kingdom,1,1,-2.0,-2.5
2011-10-11 14:14:00,Active,United Kingdom,1,1,-12.0,-15.0
2011-10-11 16:09:00,VIP,United Kingdom,1,1,-9.0,-29.639999999999997
2011-10-11 16:24:00,Loyal,United Kingdom,1,1,-6.0,-23.1
2011-10-11 16:27:00,VIP,United Kingdom,1,1,-2.0,-1.7
2011-10-11 16:28:00,Active,United Kingdom,1,1,-3.0,-10.45
2011-10-11 16:48:00,New & Growing,United Kingdom,1,1,-2.0,-8.3
2011-10-12 09:54:00,Loyal,United Kingdom,1,1,-18.0,-18.0
2011-10-12 10:11:00,Active,United Kingdom,1,1,-600.0,-114.0
2011-10-12 11:32:00,VIP,Germany,1,1,-1.0,-1.45
2011-10-12 11:45:00,VIP,Finland,1,1,-1.0,-18.0
2011-10-12 13:15:00,VIP,EIRE,1,1,-217.0,-593.0999999999998
2011-10-12 13:25:00,VIP,EIRE,1,1,-8.0,-196.70000000000002
2011-10-12 13:46:00,Loyal,Cyprus,1,1,-5.0,-14.450000000000001
2011-10-12 13:46:00,Loyal,Switzerland,1,1,-5.0,-14.450000000000001
2011-10-12 14:29:00,VIP,United Kingdom,1,1,-13.0,-15.22
2011-10-12 14:44:00,Loyal,United Kingdom,1,1,-40.0,-102.0
2011-10-12 14:54:00,Loyal,United Kingdom,1,1,-40.0,-102.0
2011-10-12 14:55:00,Loyal,United Kingdom,1,1,-40.0,-102.0
2011-10-12 16:17:00,,USA,1,1,-1228.0,-1579.5100000000007
2011-10-13 10:49:00,Active,United Kingdom,1,1,-9.0,-61.33
2011-10-13 10:53:00,Active,United Kingdom,1,1,-11.0,-37.35
2011-10-13 11:30:00,VIP,United Kingdom,1,1,-5.0,-11.51
2011-10-13 11:46:00,Loyal,United Kingdom,1,1,-1.0,-1.25
2011-10-13 11:49:00,Active,Germany,1,1,-6.0,-7.96
2011-10-13 12:02:00,VIP,United Kingdom,1,1,-36.0,-19.56
2011-10-13 12:04:00,Loyal,United Kingdom,1,1,-8.0,-21.759999999999998
2011-10-13 12:12:00,New & Growing,Germany,1,1,-11.0,-60.45
2011-10-13 12:16:00,Loyal,United Kingdom,1,1,-2.0,-11.9
2011-10-13 12:18:00,Active,United Kingdom,1,1,-3.0,-16.25
2011-10-13 12:23:00,Active,United Kingdom,1,1,-17.0,-35.25
2011-10-13 13:32:00,VIP,United Kingdom,1,1,-12.0,-19.799999999999997
2011-10-13 13:49:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-10-13 14:27:00,Loyal,United Kingdom,1,1,-12.0,-48.330000000000005
2011-10-13 15:05:00,VIP,Germany,1,1,-5.0,-13.56
2011-10-14 10:01:00,VIP,France,1,1,-36.0,-60.839999999999996
2011-10-14 11:28:00,VIP,United Kingdom,1,1,-2.0,-8.5
2011-10-14 12:02:00,,United Kingdom,1,1,-258.0,-313.86
2011-10-14 13:35:00,Active,Germany,1,1,-1.0,-599.5
2011-10-14 14:22:00,VIP,United Kingdom,1,1,-48.0,-122.39999999999999
2011-10-14 16:57:00,Active,Germany,1,1,-2.0,-17.0
2011-10-16 10:52:00,VIP,United Kingdom,1,1,-360.0,-306.0
2011-10-16 11:07:00,VIP,United Kingdom,1,1,-2.0,-24.9
2011-10-16 14:26:00,Active,United Kingdom,1,1,-96.0,-66.12
2011-10-16 15:03:00,VIP,United Kingdom,1,1,-1.0,-8.5
2011-10-17 10:47:00,New & Growing,United Kingdom,1,1,-3.0,-3.75
2011-10-17 10:50:00,VIP,United Kingdom,1,1,-1.0,-0.95
2011-10-17 10:57:00,VIP,United Kingdom,1,1,-4.0,-11.8
2011-10-17 11:04:00,VIP,United Kingdom,1,1,-2.0,-1.7
2011-10-17 11:09:00,Loyal,Portugal,1,1,-1.0,-339.02
2011-10-17 11:12:00,Loyal,Portugal,1,1,-1.0,-283.02
2011-10-17 11:32:00,VIP,United Kingdom,1,1,-13.0,-50.800000000000004
2011-10-17 11:43:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-10-17 11:46:00,Active,United Kingdom,1,1,-18.0,-43.09
2011-10-17 13:31:00,VIP,United Kingdom,1,1,-1.0,-495.98
2011-10-17 14:31:00,Loyal,United Kingdom,1,1,-16.0,-20.0
2011-10-17 14:38:00,Loyal,France,1,1,-3.0,-3.18
2011-10-17 15:07:00,At Risk,Spain,1,1,-1006.0,-3528.3399999999997
2011-10-17 15:14:00,,United Kingdom,1,1,-1.0,-153.13
2011-10-17 15:24:00,New & Growing,Denmark,1,1,-37.0,-34.65
2011-10-17 16:53:00,VIP,United Kingdom,1,1,-6.0,-24.900000000000002
2011-10-18 10:58:00,Loyal,United Kingdom,1,1,-2.0,-17.0
2011-10-18 10:59:00,Loyal,United Kingdom,1,1,-1.0,-4.41
2011-10-18 11:34:00,VIP,United Kingdom,1,1,-1.0,-79.2
2011-10-18 11:39:00,VIP,United Kingdom,1,1,-2.0,-3.9
2011-10-18 11:55:00,VIP,United Kingdom,1,1,-42.0,-78.16000000000001
2011-10-18 12:01:00,VIP,United Kingdom,1,1,-1.0,-120.58
2011-10-18 13:33:00,Loyal,France,1,1,-1.0,-1.06
2011-10-18 13:43:00,Loyal,France,1,1,-1.0,-1.06
2011-10-18 14:46:00,VIP,United Kingdom,1,1,-440.0,-330.23999999999995
2011-10-18 14:51:00,VIP,United Kingdom,1,1,-1.0,-7.95
2011-10-18 15:33:00,VIP,United Kingdom,1,1,-20.0,-36.86
2011-10-18 16:21:00,VIP,United Kingdom,1,1,-2.0,-13.899999999999999
2011-10-19 11:16:00,VIP,Singapore,1,1,-2.0,-6068.0599999999995
2011-10-19 11:45:00,Loyal,United Kingdom,1,1,-1.0,-1.79
2011-10-19 12:12:00,VIP,United Kingdom,1,1,-8.0,-44.599999999999994
2011-10-19 13:24:00,Loyal,United Kingdom,1,1,-1.0,-4.95
2011-10-19 13:36:00,Active,United Kingdom,1,1,-3.0,-12.75
2011-10-19 13:37:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-10-19 13:38:00,VIP,United Kingdom,1,1,-5.0,-12.450000000000001
2011-10-19 13:39:00,VIP,United Kingdom,1,1,-14.0,-13.38
2011-10-19 13:42:00,VIP,United Kingdom,1,1,-9.0,-36.14
2011-10-19 13:43:00,VIP,United Kingdom,1,1,-1.0,-3.95
2011-10-19 13:45:00,Active,United Kingdom,1,1,-5.0,-24.75
2011-10-19 14:13:00,Active,United Kingdom,1,1,-73.0,-182.42999999999998
2011-10-19 14:18:00,Active,United Kingdom,1,1,-2.0,-2.5
2011-10-19 14:19:00,Active,United Kingdom,1,1,-3.0,-12.450000000000001
2011-10-19 14:39:00,Active,United Kingdom,1,1,-6.0,-16.85
2011-10-19 14:55:00,VIP,United Kingdom,1,1,-3.0,-14.850000000000001
2011-10-19 16:08:00,Loyal,United Kingdom,1,1,-36.0,-29.88
2011-10-19 16:31:00,VIP,United Kingdom,1,1,-7.0,-37.650000000000006
2011-10-19 16:41:00,Active,United Kingdom,1,1,-1.0,-2.95
2011-10-19 16:44:00,VIP,Germany,1,1,-5.0,-29.75
2011-10-20 10:58:00,Loyal,United Kingdom,1,1,-2.0,-9.9
2011-10-20 11:44:00,Active,United Kingdom,1,1,-2.0,-2.9
2011-10-20 11:48:00,VIP,United Kingdom,1,1,-3.0,-17.85
2011-10-20 12:45:00,VIP,United Kingdom,1,1,-18.0,-64.98
2011-10-20 15:56:00,At Risk,United Kingdom,1,1,-1.0,-11.95
2011-10-20 18:24:00,Loyal,United Kingdom,1,1,-3.0,-68.4
2011-10-20 19:11:00,Active,United Kingdom,1,1,-4.0,-21.56
2011-10-20 19:13:00,VIP,United Kingdom,2,2,-8.0,-24.0
2011-10-20 19:14:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-10-20 19:15:00,Active,United Kingdom,1,1,-4.0,-6.65
2011-10-20 19:16:00,Loyal,United Kingdom,1,1,-42.0,-17.64
2011-10-20 19:17:00,VIP,United Kingdom,1,1,-3.0,-7.83
2011-10-20 19:19:00,,United Kingdom,1,1,-1.0,-3.75
2011-10-20 19:21:00,Active,United Kingdom,1,1,-2.0,-10.7
2011-10-20 19:23:00,New & Growing,United Kingdom,1,1,-2.0,-2.5
2011-10-20 19:29:00,VIP,EIRE,1,1,-21.0,-54.900000000000006
2011-10-21 11:00:00,New & Growing,Denmark,1,1,-1.0,-18.0
2011-10-21 13:36:00,Active,United Kingdom,1,1,-12.0,-15.0
2011-10-21 13:58:00,Loyal,United Kingdom,1,1,-17.0,-84.83000000000003
2011-10-21 14:03:00,,United Kingdom,1,1,-34.0,-134.8
2011-10-23 09:42:00,Loyal,Germany,1,1,-2.0,-15.7
2011-10-23 10:24:00,Loyal,United Kingdom,1,1,-2.0,-8.3
2011-10-23 14:35:00,New & Growing,United Kingdom,1,1,-1.0,-12.75
2011-10-24 10:25:00,VIP,United Kingdom,1,1,-1416.0,-2199.12
2011-10-24 10:40:00,VIP,United Kingdom,1,1,-2344.0,-2949.28
2011-10-24 10:58:00,,United Kingdom,1,1,-1.0,-49.65
2011-10-24 11:03:00,,United Kingdom,1,1,-1.0,-33.05
2011-10-24 11:55:00,,United Kingdom,1,1,-2.0,-174.04999999999998
2011-10-24 11:58:00,,United Kingdom,1,1,-190.0,-464.9
2011-10-24 12:02:00,,United Kingdom,1,1,-2.0,-218.81
2011-10-24 12:03:00,VIP,United Kingdom,1,1,-1.0,-464.9
2011-10-24 12:06:00,VIP,United Kingdom,1,1,-16.0,-27.9
2011-10-24 12:08:00,,United Kingdom,1,1,-2.0,-197.51
2011-10-24 12:12:00,,United Kingdom,1,1,-2.0,-251.07
2011-10-24 12:20:00,,United Kingdom,1,1,-2.0,-217.81
2011-10-24 12:23:00,,United Kingdom,1,1,-2.0,-372.25
2011-10-24 12:28:00,,United Kingdom,1,1,-2.0,-329.51
2011-10-24 12:34:00,VIP,United Kingdom,1,1,-4.0,-10.45
2011-10-24 12:35:00,,United Kingdom,1,1,-2.0,-278.15
2011-10-24 12:41:00,,United Kingdom,1,1,-2.0,-296.23
2011-10-24 12:44:00,,United Kingdom,1,1,-2.0,-204.31
2011-10-24 13:07:00,VIP,United Kingdom,1,1,-7.0,-75.65
2011-10-24 13:29:00,,United Kingdom,1,1,-2.0,-318.13
2011-10-24 13:31:00,VIP,United Kingdom,1,1,-8.0,-20.51
2011-10-24 13:32:00,,United Kingdom,1,1,-2.0,-259.25
2011-10-24 13:33:00,VIP,United Kingdom,1,1,-1.0,-2.1
2011-10-24 13:34:00,VIP,United Kingdom,1,1,-1.0,-2.55
2011-10-24 13:39:00,VIP,United Kingdom,1,1,-2.0,-5.640000000000001
2011-10-24 13:43:00,Loyal,Belgium,1,1,-13.0,-29.749999999999996
2011-10-24 13:48:00,VIP,United Kingdom,2,2,-62.0,-124.81
2011-10-24 13:50:00,VIP,United Kingdom,1,1,-4.0,-31.1
2011-10-24 13:51:00,VIP,EIRE,1,1,-32.0,-27.2
2011-10-24 13:57:00,VIP,Germany,1,1,-15.0,-38.449999999999996
2011-10-24 13:59:00,Active,United Kingdom,1,1,-7.0,-13.3
2011-10-24 14:02:00,VIP,United Kingdom,1,1,-6.0,-20.9
2011-10-24 14:04:00,Active,United Kingdom,1,1,-1.0,-14.95
2011-10-24 15:52:00,VIP,United Kingdom,1,1,-24.0,-60.18000000000001
2011-10-24 15:55:00,Loyal,United Kingdom,1,1,-1.0,-20.8
2011-10-24 15:57:00,VIP,United Kingdom,1,1,-2.0,-1.66
2011-10-24 16:03:00,Loyal,Belgium,1,1,-1.0,-4.25
2011-10-24 16:07:00,Loyal,United Kingdom,1,1,-2.0,-12.5
2011-10-24 16:10:00,VIP,United Kingdom,1,1,-3.0,-14.850000000000001
2011-10-24 16:50:00,Loyal,United Kingdom,1,1,-1.0,-6.25
2011-10-24 17:07:00,VIP,United Kingdom,1,1,-1.0,-425.14
2011-10-24 17:16:00,VIP,United Kingdom,1,1,-36.0,-38.160000000000004
2011-10-24 17:26:00,VIP,United Kingdom,1,1,-36.0,-38.160000000000004
2011-10-25 12:30:00,VIP,United Kingdom,1,1,-1.0,-80.0
2011-10-25 15:08:00,Loyal,United Kingdom,1,1,-4.0,-19.8
2011-10-25 15:37:00,At Risk,United Kingdom,1,1,-2.0,-19.9
2011-10-25 16:49:00,Active,United Kingdom,1,1,-14.0,-17.5
2011-10-25 17:07:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-10-25 17:29:00,VIP,United Kingdom,1,1,-264.0,-360.0
2011-10-26 09:38:00,VIP,Italy,1,1,-6.0,-30.55
2011-10-26 11:37:00,VIP,United Kingdom,1,1,-13.0,-35.2
2011-10-26 12:22:00,VIP,United Kingdom,1,1,-2.0,-16.2
2011-10-26 12:28:00,Loyal,United Kingdom,1,1,-10.0,-78.15
2011-10-26 12:54:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-10-26 16:29:00,Active,United Kingdom,1,1,-12.0,-30.599999999999998
2011-10-26 16:33:00,VIP,United Kingdom,1,1,-2.0,-13.9
2011-10-27 09:25:00,Loyal,United Kingdom,1,1,-9.0,-15.209999999999999
2011-10-27 10:46:00,New & Growing,United Kingdom,1,1,-15.0,-27.75
2011-10-27 10:53:00,Loyal,United Kingdom,1,1,-5.0,-30.799999999999997
2011-10-27 10:56:00,Loyal,United Kingdom,1,1,-15.0,-46.05
2011-10-27 10:58:00,Active,United Kingdom,1,1,-1.0,-16.95
2011-10-27 11:11:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-10-27 12:29:00,VIP,United Kingdom,1,1,-13.0,-34.65
2011-10-27 12:39:00,VIP,EIRE,1,1,-12.0,-97.89999999999999
2011-10-27 12:57:00,New & Growing,United Kingdom,1,1,-1.0,-9.95
2011-10-27 13:34:00,Active,United Kingdom,1,1,-3.0,-19.85
2011-10-27 13:35:00,VIP,United Kingdom,1,1,-14.0,-5.88
2011-10-27 13:41:00,VIP,United Kingdom,1,1,-3.0,-24.75
2011-10-27 13:45:00,VIP,Germany,1,1,-41.0,-176.42999999999998
2011-10-27 14:15:00,Loyal,France,1,1,-2.0,-8322.12
2011-10-27 14:20:00,VIP,United Kingdom,1,1,-1.0,-23.27
2011-10-27 14:24:00,New & Growing,United Kingdom,1,1,-12.0,-299.4
2011-10-27 14:27:00,Loyal,United Kingdom,1,1,-2.0,-5.34
2011-10-27 14:38:00,Active,United Kingdom,1,1,-372.0,-468.32000000000005
2011-10-27 14:42:00,Loyal,United Kingdom,1,1,-30.0,-39.9
2011-10-27 14:45:00,Active,United Kingdom,1,1,-3.0,-19.8
2011-10-27 14:47:00,VIP,United Kingdom,1,1,-2.0,-11.9
2011-10-27 14:50:00,VIP,United Kingdom,1,1,-2.0,-16.5
2011-10-27 15:04:00,VIP,United Kingdom,1,1,-1.0,-2.55
2011-10-27 19:00:00,VIP,United Kingdom,1,1,-12.0,-71.4
2011-10-27 19:16:00,Active,United Kingdom,1,1,-1.0,-19.95
2011-10-28 10:02:00,VIP,United Kingdom,1,1,-1.0,-0.5
2011-10-28 11:00:00,,United Kingdom,1,1,-1.0,-4.15
2011-10-28 11:38:00,VIP,Germany,1,1,-1.0,-8.5
2011-10-28 11:49:00,VIP,United Kingdom,1,1,-6.0,-14.63
2011-10-28 11:54:00,VIP,United Kingdom,1,1,-4.0,-8.98
2011-10-28 12:08:00,Loyal,United Kingdom,1,1,-2.0,-19.9
2011-10-28 12:14:00,VIP,United Kingdom,1,1,-1.0,-3.95
2011-10-28 12:19:00,VIP,United Kingdom,1,1,-1.0,-6.42
2011-10-28 12:27:00,Active,United Kingdom,1,1,-1.0,-1.45
2011-10-28 12:50:00,VIP,United Kingdom,1,1,-1.0,-907.0
2011-10-28 13:00:00,VIP,United Kingdom,1,1,-2.0,-3.9
2011-10-28 13:57:00,Active,United Kingdom,1,1,-1.0,-9.95
2011-10-28 16:15:00,Loyal,United Kingdom,1,1,-2.0,-16.9
2011-10-30 10:35:00,VIP,United Kingdom,1,1,-6.0,-25.95
2011-10-31 10:18:00,VIP,United Kingdom,1,1,-36.0,-53.64
2011-10-31 10:58:00,Loyal,United Kingdom,1,1,-12.0,-10.2
2011-10-31 12:02:00,VIP,United Kingdom,1,1,-22.0,-76.30000000000001
2011-10-31 12:57:00,VIP,United Kingdom,1,1,-1.0,-19.95
2011-10-31 13:23:00,,United Kingdom,1,1,-1.0,-5942.57
2011-10-31 13:32:00,,United Kingdom,1,1,-1.0,-2185.04
2011-10-31 14:09:00,VIP,United Kingdom,1,1,-1.0,-606.0
2011-11-01 09:29:00,VIP,United Kingdom,1,1,-5.0,-15.15
2011-11-01 09:37:00,VIP,United Kingdom,1,1,-1.0,-0.85
